,0,1,2
61,[2 3 3 3 4 4 4 4 4 5],3.155761051513312,36
62,[2 4 4 4 5 5 5 5 5 5],3.158448275221793,44
63,[3 3 3 3 5 5 5 5 5 5],3.1623454019392243,42
64,[2 3 3 3 4 4 4 4 5 5],3.169575942933739,37
65,[2 3 4 4 5 5 5 5 5 5],3.174122745443116,43
66,[2 3 3 3 4 4 4 5 5 5],3.180232347047219,38
67,[2 2 3 3 4 4 4 4 4 5],3.186415287964407,35
68,[2 3 3 4 5 5 5 5 5 5],3.187518972981179,42
69,[2 3 3 3 4 4 5 5 5 5],3.18841886342074,39
70,[2 3 3 3 4 5 5 5 5 5],3.194580737311804,40
71,[2 2 2 2 3 3 3 3 3 5],3.1972933002665385,28
72,[2 3 3 3 5 5 5 5 5 5],3.199024451509302,41
73,[2 2 3 3 4 4 4 4 5 5],3.199634296895717,36
74,[2 2 4 4 5 5 5 5 5 5],3.2096919190742077,42
75,[2 2 3 3 4 4 4 5 5 5],3.2100861658581876,37
76,[2 2 2 2 3 3 3 3 4 5],3.2103491208319572,29
77,[2 2 2 3 4 4 4 4 4 5],3.211664268482099,34
78,[2 2 3 3 4 4 5 5 5 5],3.218312105428274,38
79,[2 2 2 2 3 3 3 4 4 5],3.219871555934243,30
80,[2 2 3 4 5 5 5 5 5 5],3.220283516128169,41
81,[2 2 3 3 4 5 5 5 5 5],3.2246826892307907,39
82,[2 2 2 3 4 4 4 4 5 5],3.224864817190088,35
83,[2 2 3 3 5 5 5 5 5 5],3.2294642953070687,40
84,[2 2 2 2 4 4 4 4 4 5],3.2331702667220563,33
85,[2 2 2 2 3 3 3 3 5 5],3.2345273580829845,30
86,[2 2 2 3 4 4 4 5 5 5],3.235470167591485,36
87,[2 2 2 3 4 4 5 5 5 5],3.243959819946075,37
88,[2 2 2 2 4 4 4 4 5 5],3.246670135175313,34
89,[2 2 2 3 4 5 5 5 5 5],3.2506723994198454,38
90,[2 2 2 3 5 5 5 5 5 5],3.2558572914481756,39
91,[2 2 2 2 4 4 4 5 5 5],3.257638724637836,35
92,[2 2 2 2 4 4 5 5 5 5],3.2665305745202167,36
93,[2 2 2 2 4 5 5 5 5 5],3.2736724144141105,37
94,[2 2 2 2 5 5 5 5 5 5],3.2793083032873875,38
95,[4 4 4 4 4 5 5 5 5 5],4.066055458400628,45
96,[3 4 4 4 4 5 5 5 5 5],4.09254544388606,44
97,[3 3 3 3 3 4 4 4 4 5],4.107149993938006,36
98,[3 3 4 4 4 5 5 5 5 5],4.111784364338984,43
99,[3 3 3 3 3 4 4 4 5 5],4.122803371674804,37
100,[3 3 3 4 4 5 5 5 5 5],4.127026226281195,42
101,[3 3 3 3 3 4 4 5 5 5],4.134459250321978,38
102,[2 4 4 4 4 5 5 5 5 5],4.138822603856657,43
103,[3 3 3 3 4 5 5 5 5 5],4.139504634828391,41
104,[2 3 3 3 3 4 4 4 4 5],4.139790793168569,35
105,[3 3 3 3 3 4 5 5 5 5],4.143253865540441,39
106,[3 3 3 3 3 5 5 5 5 5],4.14982767839248,40
107,[2 3 4 4 4 5 5 5 5 5],4.151630554948799,42
108,[2 3 3 3 3 4 4 4 5 5],4.153685223234976,36
109,[2 3 3 4 4 5 5 5 5 5],4.162483273632193,41
110,[2 3 3 3 3 4 4 5 5 5],4.164479615209848,37
111,[2 2 3 3 3 4 4 4 4 5],4.1650945296375355,34
112,[2 3 3 3 3 4 5 5 5 5],4.172897592766945,38
113,[2 2 3 3 3 4 4 4 5 5],4.178470366406107,35
114,[2 3 3 3 3 5 5 5 5 5],4.179397627554977,39
115,[2 2 4 4 4 5 5 5 5 5],4.182592675871366,41
116,[2 2 2 2 2 3 3 3 3 5],4.183449076074442,27
117,[2 2 2 3 3 4 4 4 4 5],4.185980742242527,33
118,[2 2 3 3 3 4 4 5 5 5],4.18909567546788,36
119,[2 2 2 2 2 3 3 3 4 5],4.196718963267922,28
120,[2 2 3 3 3 4 5 5 5 5],4.197551055538713,37
121,[2 2 2 3 3 4 4 4 5 5],4.19936431497938,34
122,[2 2 2 2 3 4 4 4 4 5],4.203711597721672,32
123,[2 2 3 3 3 5 5 5 5 5],4.204225035615275,38
124,[2 2 2 2 2 3 3 4 4 5],4.206628539390893,29
125,[2 2 2 3 3 4 4 5 5 5],4.210147275774783,35
126,[2 2 2 2 2 3 4 4 4 5],4.213882743543318,30
127,[2 2 2 2 3 4 4 4 5 5],4.217408812695021,33
128,[2 2 2 3 3 4 5 5 5 5],4.218849722687791,36
129,[2 2 2 2 2 4 4 4 4 5],4.218949444521764,31
130,[2 2 2 2 2 3 3 3 5 5],4.219016436263407,29
131,[2 2 2 2 2 3 3 4 5 5],4.225676867389749,30
132,[2 2 2 3 3 5 5 5 5 5],4.225830235507426,37
133,[2 2 2 2 3 4 4 5 5 5],4.228552086969591,34
134,[2 2 2 2 2 4 4 4 5 5],4.233179622752994,32
135,[2 2 2 2 3 4 5 5 5 5],4.237638556101477,35
136,[2 2 2 2 2 4 4 5 5 5],4.24483534710053,33
137,[2 2 2 2 3 5 5 5 5 5],4.245016790772373,36
138,[2 2 2 2 2 4 5 5 5 5],4.25441301623367,34
139,[2 2 2 2 2 5 5 5 5 5],4.262263777858147,35
140,[4 4 4 4 4 4 5 5 5 5],5.05910305827734,44
141,[3 4 4 4 4 4 5 5 5 5],5.081598247162501,43
142,[3 3 4 4 4 4 5 5 5 5],5.0979005739769,42
143,[3 3 3 3 3 3 4 4 4 5],5.099046266618942,35
144,[3 3 3 4 4 4 5 5 5 5],5.110694088968345,41
145,[3 3 3 3 3 3 4 4 5 5],5.114981800744818,36
146,[2 4 4 4 4 4 5 5 5 5],5.123187360157753,42
147,[2 3 3 3 3 3 4 4 4 5],5.12653635875803,34
148,[3 3 3 3 3 3 4 5 5 5],5.126899274681464,37
149,[2 3 4 4 4 4 5 5 5 5],5.133834046539414,41
150,[3 3 3 3 3 3 5 5 5 5],5.136007800647955,38
151,[2 3 3 3 3 3 4 4 5 5],5.140883152779268,35
152,[2 2 3 3 3 3 4 4 4 5],5.147976788664698,33
153,[2 3 3 3 3 3 4 5 5 5],5.152047088715662,36
154,[2 3 3 3 3 3 5 5 5 5],5.160829917688449,37
155,[2 2 3 3 3 3 4 4 5 5],5.161851463782817,34
156,[2 2 2 3 3 3 4 4 4 5],5.165630611421187,32
157,[2 2 2 2 2 2 3 3 3 5],5.171711592183669,26
158,[2 2 3 3 3 3 4 5 5 5],5.172875569537465,35
159,[2 2 2 3 3 3 4 4 5 5],5.179540341946307,33
160,[2 2 2 2 3 3 4 4 4 5],5.180506610231658,31
161,[2 2 3 3 3 3 5 5 5 5],5.1817025587912715,36
162,[2 2 2 2 2 2 3 3 4 5],5.185510794700146,27
163,[2 2 2 3 3 3 4 5 5 5],5.190736316860582,34
164,[2 2 2 2 3 3 4 4 5 5],5.194759817049538,32
165,[2 2 2 2 2 2 3 4 4 5],5.19596477833086,28
166,[2 2 2 3 3 3 5 5 5 5],5.199809565208422,35
167,[2 2 2 2 2 2 4 4 4 5],5.203819315251893,29
168,[2 2 2 2 3 3 4 5 5 5],5.206330654021347,33
169,[2 2 2 2 2 2 3 3 5 5],5.2068280560360405,28
170,[2 2 2 2 2 3 4 4 5 5],5.207962737265514,31
171,[2 2 2 2 2 2 3 4 5 5],5.214107121818774,29
172,[2 2 2 2 3 3 5 5 5 5],5.215788759694381,34
173,[2 2 2 2 2 2 4 4 5 5],5.219417196552669,30
174,[2 2 2 2 2 3 4 5 5 5],5.220066520021976,32
175,[2 2 2 2 2 2 3 5 5 5],5.228847517043325,30
176,[2 2 2 2 2 3 5 5 5 5],5.2300216146181855,33
177,[2 2 2 2 2 2 4 5 5 5],5.232194667993488,31
178,[2 2 2 2 2 2 5 5 5 5],5.242749171228238,32
179,[4 4 4 4 4 4 4 5 5 5],6.051313787902923,43
180,[3 4 4 4 4 4 4 5 5 5],6.0711456302209825,42
181,[3 3 4 4 4 4 4 5 5 5],6.085276828543586,41
182,[3 3 3 3 3 3 3 4 4 5],6.090826066054102,34
183,[3 3 3 3 3 3 3 4 5 5],6.1074938177562705,35
184,[2 4 4 4 4 4 4 5 5 5],6.109709842887336,41
185,[2 3 3 3 3 3 3 4 4 5],6.114569612980511,33
186,[3 3 3 3 3 3 3 5 5 5],6.1199185500278075,36
187,[2 3 3 3 3 3 3 4 5 5],6.1297083392999445,34
188,[2 2 3 3 3 3 3 4 4 5],6.133061090012504,32
189,[2 3 3 3 3 3 3 5 5 5],6.1414440309030205,35
190,[2 2 3 3 3 3 3 4 5 5],6.147749883291314,33
191,[2 2 2 3 3 3 3 4 4 5],6.148169919306383,31
192,[2 2 3 3 3 3 3 5 5 5],6.159371052242982,34
193,[2 2 2 2 2 2 2 3 3 5],6.160912019075296,25
194,[2 2 2 3 3 3 3 4 5 5],6.162923407298194,32
195,[2 2 2 3 3 3 3 5 5 5],6.174739405420443,33
196,[2 2 2 2 2 2 2 3 4 5],6.175520921749569,26
197,[2 2 2 2 3 3 3 4 5 5],6.175882169264938,31
198,[2 2 2 2 2 2 2 4 4 5],6.18667109128899,27
199,[2 2 2 2 3 3 3 5 5 5],6.188103215326031,32
200,[2 2 2 2 2 2 2 3 5 5],6.1964632677562,27
201,[2 2 2 2 2 3 3 5 5 5],6.199786761181567,31
202,[2 2 2 2 2 2 2 4 5 5],6.204406708777228,28
203,[2 2 2 2 2 2 2 5 5 5],6.2188187527057535,29
204,[4 4 4 4 4 4 4 4 5 5],7.0420723861374865,42
205,[3 4 4 4 4 4 4 4 5 5],7.0603646960671,41
206,[3 3 3 3 3 3 3 3 4 5],7.082077819898327,33
207,[3 3 3 3 3 3 3 3 5 5],7.099960205927889,34
208,[2 3 3 3 3 3 3 3 4 5],7.103017587774314,32
209,[2 2 3 3 3 3 3 3 4 5],7.119166467349524,31
210,[2 3 3 3 3 3 3 3 5 5],7.119326660567171,33
211,[2 2 3 3 3 3 3 3 5 5],7.135022313344058,32
212,[2 2 2 3 3 3 3 3 5 5],7.148124781242621,31
213,[2 2 2 2 2 2 2 2 3 5],7.150345659993799,24
214,[2 2 2 2 2 2 2 2 4 5],7.166061156184615,25
215,[2 2 2 2 2 2 2 2 5 5],7.1870983985401,26
216,[4 4 4 4 4 4 4 4 4 5],8.029913147785454,41
217,[3 3 3 3 3 3 3 3 3 5],8.07234520874066,32
218,[2 3 3 3 3 3 3 3 3 5],8.091197615741184,31
219,[2 2 2 2 2 2 2 2 2 5],8.139486044522295,23
